Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Hour
735-32-9839,C,Sharjah,Member,Male,Fashion accessories,98.7,8,39.48,829.08,31/01/2019,10:36,Ewallet,789.6,4.761904762,39.48,8,10
258-92-7466,A,Abu Dhabi,Normal,Female,Health and beauty,35.68,5,8.92,187.32,06/02/2019,18:33,Credit card,178.4,4.761904762,8.92,7,18
857-16-3520,A,Abu Dhabi,Member,Female,Fashion accessories,71.46,7,25.011,525.231,28/03/2019,16:06,Ewallet,500.22,4.761904762,25.011,4,16
482-17-1179,A,Abu Dhabi,Member,Male,Electronic accessories,11.94,3,1.791,37.611,19/01/2019,12:47,Credit card,35.82,4.761904762,1.791,8,12
788-21-5741,A,Abu Dhabi,Normal,Male,Fashion accessories,45.38,3,6.807,142.947,17/02/2019,13:34,Credit card,136.14,4.761904762,6.807,7,13
821-14-9046,B,Dubai,Member,Female,Fashion accessories,17.48,6,5.244,110.124,18/01/2019,15:04,Credit card,104.88,4.761904762,5.244,6,15
418-05-0656,B,Dubai,Normal,Female,Fashion accessories,25.56,7,8.946,187.866,02/02/2019,20:42,Cash,178.92,4.761904762,8.946,7,20
678-79-0726,C,Sharjah,Member,Female,Sports and travel,90.63,9,40.7835,856.4535,18/01/2019,15:28,Cash,815.67,4.761904762,40.7835,5,15
776-68-1096,B,Dubai,Normal,Male,Home and lifestyle,44.12,3,6.618,138.978,18/03/2019,13:45,Credit card,132.36,4.761904762,6.618,8,13
592-46-1692,C,Sharjah,Member,Female,Food and beverages,36.77,7,12.8695,270.2595,11/01/2019,20:10,Cash,257.39,4.761904762,12.8695,7,20
434-35-9162,B,Dubai,Member,Male,Food and beverages,23.34,4,4.668,98.028,04/02/2019,18:53,Ewallet,93.36,4.761904762,4.668,7,18
149-14-0304,C,Sharjah,Member,Female,Health and beauty,28.5,8,11.4,239.4,06/02/2019,14:24,Cash,228,4.761904762,11.4,7,14
442-44-6497,C,Sharjah,Member,Male,Home and lifestyle,55.57,3,8.3355,175.0455,08/01/2019,11:42,Credit card,166.71,4.761904762,8.3355,6,11
174-64-0215,B,Dubai,Normal,Male,Sports and travel,69.74,10,34.87,732.27,05/03/2019,17:49,Credit card,697.4,4.761904762,34.87,9,17
210-74-9613,C,Sharjah,Normal,Male,Fashion accessories,97.26,4,19.452,408.492,16/03/2019,15:33,Ewallet,389.04,4.761904762,19.452,7,15
299-29-0180,B,Dubai,Member,Female,Home and lifestyle,52.18,7,18.263,383.523,09/03/2019,10:54,Cash,365.26,4.761904762,18.263,9,10
247-11-2470,A,Abu Dhabi,Member,Female,Fashion accessories,22.32,4,4.464,93.744,01/03/2019,16:23,Credit card,89.28,4.761904762,4.464,4,16
635-28-5728,A,Abu Dhabi,Normal,Male,Health and beauty,56,3,8.4,176.4,28/02/2019,19:33,Ewallet,168,4.761904762,8.4,5,19
756-49-0168,A,Abu Dhabi,Member,Male,Fashion accessories,19.7,1,0.985,20.685,08/02/2019,11:39,Ewallet,19.7,4.761904762,0.985,10,11
438-23-1242,B,Dubai,Normal,Male,Electronic accessories,75.88,7,26.558,557.718,24/01/2019,10:38,Ewallet,531.16,4.761904762,26.558,9,10
238-45-6950,B,Dubai,Member,Male,Food and beverages,53.72,1,2.686,56.406,01/03/2019,20:03,Ewallet,53.72,4.761904762,2.686,6,20
607-65-2441,C,Sharjah,Member,Male,Health and beauty,81.95,10,40.975,860.475,10/03/2019,12:39,Credit card,819.5,4.761904762,40.975,6,12
386-27-7606,C,Sharjah,Member,Female,Home and lifestyle,81.2,7,28.42,596.82,23/03/2019,15:59,Credit card,568.4,4.761904762,28.42,8,15
137-63-5492,C,Sharjah,Normal,Male,Electronic accessories,58.76,10,29.38,616.98,29/01/2019,14:26,Ewallet,587.6,4.761904762,29.38,9,14
197-77-7132,B,Dubai,Member,Male,Electronic accessories,91.56,8,36.624,769.104,12/01/2019,18:22,Ewallet,732.48,4.761904762,36.624,6,18
805-86-0265,A,Abu Dhabi,Normal,Male,Home and lifestyle,93.96,9,42.282,887.922,20/03/2019,11:32,Cash,845.64,4.761904762,42.282,10,11
733-29-1227,C,Sharjah,Normal,Male,Home and lifestyle,55.61,7,19.4635,408.7335,23/03/2019,12:41,Cash,389.27,4.761904762,19.4635,8,12
451-73-2711,C,Sharjah,Normal,Male,Food and beverages,84.83,1,4.2415,89.0715,14/01/2019,15:20,Ewallet,84.83,4.761904762,4.2415,9,15
373-14-0504,A,Abu Dhabi,Member,Female,Sports and travel,71.63,2,7.163,150.423,12/02/2019,14:33,Ewallet,143.26,4.761904762,7.163,9,14
546-80-2899,A,Abu Dhabi,Member,Male,Home and lifestyle,37.69,2,3.769,79.149,20/02/2019,15:29,Ewallet,75.38,4.761904762,3.769,10,15
345-68-9016,C,Sharjah,Member,Female,Sports and travel,31.67,8,12.668,266.028,02/01/2019,16:19,Credit card,253.36,4.761904762,12.668,6,16
390-17-5806,C,Sharjah,Member,Female,Food and beverages,38.42,1,1.921,40.341,02/02/2019,16:33,Cash,38.42,4.761904762,1.921,9,16
457-13-1708,B,Dubai,Member,Male,Fashion accessories,65.23,10,32.615,684.915,08/01/2019,19:07,Credit card,652.3,4.761904762,32.615,5,19
664-14-2882,C,Sharjah,Member,Female,Home and lifestyle,10.53,5,2.6325,55.2825,30/01/2019,14:43,Credit card,52.65,4.761904762,2.6325,6,14
487-79-6868,B,Dubai,Member,Female,Home and lifestyle,12.29,9,5.5305,116.1405,26/03/2019,19:28,Credit card,110.61,4.761904762,5.5305,8,19
314-23-4520,C,Sharjah,Member,Male,Health and beauty,81.23,7,28.4305,597.0405,15/01/2019,20:44,Cash,568.61,4.761904762,28.4305,9,20
210-30-7976,B,Dubai,Member,Female,Fashion accessories,22.32,4,4.464,93.744,14/03/2019,11:16,Ewallet,89.28,4.761904762,4.464,4,11
585-86-8361,A,Abu Dhabi,Normal,Female,Food and beverages,27.28,5,6.82,143.22,03/02/2019,10:31,Credit card,136.4,4.761904762,6.82,9,10
807-14-7833,A,Abu Dhabi,Member,Female,Electronic accessories,17.42,10,8.71,182.91,22/02/2019,12:30,Ewallet,174.2,4.761904762,8.71,7,12
775-72-1988,B,Dubai,Normal,Male,Home and lifestyle,73.28,5,18.32,384.72,24/01/2019,15:05,Ewallet,366.4,4.761904762,18.32,8,15
288-38-3758,C,Sharjah,Member,Female,Fashion accessories,84.87,3,12.7305,267.3405,25/01/2019,18:30,Ewallet,254.61,4.761904762,12.7305,7,18
652-43-6591,A,Abu Dhabi,Normal,Female,Fashion accessories,97.29,8,38.916,817.236,09/03/2019,13:18,Credit card,778.32,4.761904762,38.916,6,13
785-96-0615,B,Dubai,Member,Female,Electronic accessories,35.74,8,14.296,300.216,17/02/2019,15:28,Ewallet,285.92,4.761904762,14.296,5,15
406-46-7107,A,Abu Dhabi,Normal,Female,Home and lifestyle,96.52,6,28.956,608.076,11/01/2019,11:52,Cash,579.12,4.761904762,28.956,4,11
250-17-5703,A,Abu Dhabi,Member,Male,Food and beverages,18.85,10,9.425,197.925,27/02/2019,18:24,Ewallet,188.5,4.761904762,9.425,6,18
156-95-3964,A,Abu Dhabi,Normal,Female,Food and beverages,55.39,4,11.078,232.638,25/03/2019,15:19,Ewallet,221.56,4.761904762,11.078,8,15
842-40-8179,B,Dubai,Member,Female,Food and beverages,77.2,10,38.6,810.6,11/02/2019,10:38,Credit card,772,4.761904762,38.6,6,10
525-09-8450,B,Dubai,Normal,Male,Electronic accessories,72.13,10,36.065,757.365,31/01/2019,15:12,Credit card,721.3,4.761904762,36.065,4,15
410-67-1709,A,Abu Dhabi,Member,Female,Fashion accessories,63.88,8,25.552,536.592,20/01/2019,17:48,Ewallet,511.04,4.761904762,25.552,10,17
587-73-4862,A,Abu Dhabi,Member,Female,Health and beauty,10.69,5,2.6725,56.1225,26/03/2019,11:07,Ewallet,53.45,4.761904762,2.6725,8,11
787-87-2010,A,Abu Dhabi,Member,Male,Health and beauty,55.5,4,11.1,233.1,20/01/2019,15:48,Credit card,222,4.761904762,11.1,7,15
593-14-4239,B,Dubai,Normal,Female,Home and lifestyle,95.46,8,38.184,801.864,05/03/2019,19:40,Ewallet,763.68,4.761904762,38.184,5,19
801-88-0346,C,Sharjah,Normal,Female,Fashion accessories,76.06,3,11.409,239.589,05/01/2019,20:30,Credit card,228.18,4.761904762,11.409,10,20
388-76-2555,B,Dubai,Normal,Male,Sports and travel,13.69,6,4.107,86.247,13/02/2019,13:59,Cash,82.14,4.761904762,4.107,6,13
711-31-1234,B,Dubai,Normal,Female,Electronic accessories,95.64,4,19.128,401.688,16/03/2019,18:51,Cash,382.56,4.761904762,19.128,8,18
886-54-6089,A,Abu Dhabi,Normal,Female,Home and lifestyle,11.43,6,3.429,72.009,15/01/2019,17:24,Cash,68.58,4.761904762,3.429,8,17
707-32-7409,B,Dubai,Member,Female,Sports and travel,95.54,4,19.108,401.268,26/02/2019,11:58,Ewallet,382.16,4.761904762,19.108,4,11
759-98-4285,C,Sharjah,Member,Female,Health and beauty,85.87,7,30.0545,631.1445,27/02/2019,19:01,Credit card,601.09,4.761904762,30.0545,8,19
201-63-8275,C,Sharjah,Member,Female,Sports and travel,67.99,7,23.7965,499.7265,17/02/2019,16:50,Ewallet,475.93,4.761904762,23.7965,6,16
471-06-8611,C,Sharjah,Normal,Female,Food and beverages,52.42,1,2.621,55.041,06/02/2019,10:22,Credit card,52.42,4.761904762,2.621,6,10
200-16-5952,C,Sharjah,Member,Male,Food and beverages,65.65,2,6.565,137.865,17/01/2019,16:46,Cash,131.3,4.761904762,6.565,6,16
120-54-2248,B,Dubai,Normal,Female,Food and beverages,28.86,5,7.215,151.515,22/01/2019,18:08,Credit card,144.3,4.761904762,7.215,8,18
102-77-2261,C,Sharjah,Member,Male,Health and beauty,65.31,7,22.8585,480.0285,05/03/2019,18:02,Credit card,457.17,4.761904762,22.8585,4,18
875-31-8302,B,Dubai,Normal,Male,Sports and travel,93.38,1,4.669,98.049,03/01/2019,13:07,Cash,93.38,4.761904762,4.669,10,13
102-06-2002,C,Sharjah,Member,Male,Sports and travel,25.25,5,6.3125,132.5625,20/03/2019,17:52,Cash,126.25,4.761904762,6.3125,6,17
457-94-0464,B,Dubai,Member,Male,Electronic accessories,87.87,9,39.5415,830.3715,31/01/2019,20:32,Ewallet,790.83,4.761904762,39.5415,6,20
629-42-4133,C,Sharjah,Normal,Male,Health and beauty,21.8,8,8.72,183.12,19/02/2019,19:24,Cash,174.4,4.761904762,8.72,8,19
534-53-3526,A,Abu Dhabi,Normal,Female,Sports and travel,94.76,4,18.952,397.992,11/02/2019,16:06,Ewallet,379.04,4.761904762,18.952,8,16
307-04-2070,A,Abu Dhabi,Member,Female,Fashion accessories,30.62,1,1.531,32.151,05/02/2019,14:14,Credit card,30.62,4.761904762,1.531,4,14
468-99-7231,C,Sharjah,Normal,Female,Home and lifestyle,44.01,8,17.604,369.684,03/03/2019,17:36,Cash,352.08,4.761904762,17.604,9,17
516-77-6464,C,Sharjah,Member,Female,Health and beauty,10.16,5,2.54,53.34,24/02/2019,13:08,Ewallet,50.8,4.761904762,2.54,4,13
404-91-5964,A,Abu Dhabi,Normal,Male,Electronic accessories,74.58,7,26.103,548.163,04/02/2019,16:09,Credit card,522.06,4.761904762,26.103,9,16
886-77-9084,C,Sharjah,Normal,Male,Electronic accessories,71.89,8,28.756,603.876,19/02/2019,11:33,Ewallet,575.12,4.761904762,28.756,6,11
790-38-4466,C,Sharjah,Normal,Female,Health and beauty,10.99,5,2.7475,57.6975,23/01/2019,10:18,Credit card,54.95,4.761904762,2.7475,9,10
704-10-4056,C,Sharjah,Member,Male,Health and beauty,60.47,3,9.0705,190.4805,14/01/2019,10:55,Credit card,181.41,4.761904762,9.0705,6,10
497-37-6538,A,Abu Dhabi,Normal,Male,Sports and travel,58.91,7,20.6185,432.9885,17/01/2019,15:15,Ewallet,412.37,4.761904762,20.6185,10,15
651-96-5970,A,Abu Dhabi,Normal,Male,Fashion accessories,46.41,1,2.3205,48.7305,03/03/2019,20:06,Credit card,46.41,4.761904762,2.3205,4,20
400-80-4065,C,Sharjah,Member,Male,Health and beauty,68.55,4,13.71,287.91,15/02/2019,20:21,Credit card,274.2,4.761904762,13.71,9,20
263-12-5321,A,Abu Dhabi,Member,Male,Electronic accessories,92.6,7,32.41,680.61,27/02/2019,12:52,Credit card,648.2,4.761904762,32.41,9,12
702-72-0487,A,Abu Dhabi,Normal,Female,Electronic accessories,46.61,2,4.661,97.881,26/02/2019,12:28,Credit card,93.22,4.761904762,4.661,7,12
605-83-1050,B,Dubai,Normal,Male,Fashion accessories,27.18,2,2.718,57.078,15/03/2019,16:26,Ewallet,54.36,4.761904762,2.718,4,16
443-60-9639,C,Sharjah,Member,Female,Home and lifestyle,60.87,1,3.0435,63.9135,24/01/2019,13:24,Cash,60.87,4.761904762,3.0435,6,13
864-24-7918,A,Abu Dhabi,Member,Female,Sports and travel,24.49,10,12.245,257.145,22/02/2019,15:15,Cash,244.9,4.761904762,12.245,8,15
359-94-5395,B,Dubai,Normal,Male,Health and beauty,92.78,1,4.639,97.419,15/03/2019,10:50,Credit card,92.78,4.761904762,4.639,10,10
401-09-4232,C,Sharjah,Member,Male,Home and lifestyle,86.69,5,21.6725,455.1225,11/02/2019,18:38,Ewallet,433.45,4.761904762,21.6725,9,18
751-15-6198,B,Dubai,Normal,Male,Sports and travel,23.01,6,6.903,144.963,12/01/2019,16:45,Ewallet,138.06,4.761904762,6.903,8,16
324-41-6833,C,Sharjah,Member,Female,Electronic accessories,30.2,8,12.08,253.68,03/03/2019,19:30,Ewallet,241.6,4.761904762,12.08,5,19
474-33-8305,C,Sharjah,Member,Male,Fashion accessories,67.39,7,23.5865,495.3165,23/03/2019,13:23,Ewallet,471.73,4.761904762,23.5865,7,13
759-29-9521,A,Abu Dhabi,Member,Female,Fashion accessories,48.96,9,22.032,462.672,04/03/2019,11:27,Cash,440.64,4.761904762,22.032,8,11
831-81-6575,B,Dubai,Member,Female,Electronic accessories,75.59,9,34.0155,714.3255,23/02/2019,11:12,Cash,680.31,4.761904762,34.0155,8,11
220-68-6701,A,Abu Dhabi,Normal,Female,Home and lifestyle,77.47,4,15.494,325.374,17/03/2019,16:36,Cash,309.88,4.761904762,15.494,4,16
618-34-8551,A,Abu Dhabi,Normal,Female,Sports and travel,93.18,2,9.318,195.678,16/01/2019,18:41,Credit card,186.36,4.761904762,9.318,8,18
257-60-7754,A,Abu Dhabi,Normal,Female,Electronic accessories,50.23,4,10.046,210.966,08/01/2019,17:12,Cash,200.92,4.761904762,10.046,9,17
559-61-5987,B,Dubai,Normal,Female,Health and beauty,17.75,1,0.8875,18.6375,14/01/2019,10:38,Cash,17.75,4.761904762,0.8875,9,10
189-55-2313,C,Sharjah,Normal,Female,Fashion accessories,62.18,10,31.09,652.89,31/01/2019,10:33,Ewallet,621.8,4.761904762,31.09,6,10
565-91-4567,B,Dubai,Normal,Male,Health and beauty,10.75,8,4.3,90.3,15/03/2019,14:38,Ewallet,86,4.761904762,4.3,6,14
380-60-5336,A,Abu Dhabi,Normal,Female,Electronic accessories,40.26,10,20.13,422.73,24/02/2019,18:06,Credit card,402.6,4.761904762,20.13,5,18
815-04-6282,C,Sharjah,Member,Female,Sports and travel,64.97,5,16.2425,341.0925,08/02/2019,12:52,Credit card,324.85,4.761904762,16.2425,6,12
674-56-6360,A,Abu Dhabi,Normal,Male,Electronic accessories,95.15,1,4.7575,99.9075,22/03/2019,14:00,Cash,95.15,4.761904762,4.7575,6,14
778-34-2523,A,Abu Dhabi,Member,Female,Electronic accessories,48.62,8,19.448,408.408,24/01/2019,10:57,Cash,388.96,4.761904762,19.448,5,10
499-27-7781,B,Dubai,Normal,Female,Food and beverages,53.21,8,21.284,446.964,14/03/2019,16:45,Ewallet,425.68,4.761904762,21.284,5,16
477-59-2456,C,Sharjah,Normal,Female,Fashion accessories,45.44,7,15.904,333.984,23/01/2019,11:15,Cash,318.08,4.761904762,15.904,9,11
832-51-6761,A,Abu Dhabi,Normal,Male,Food and beverages,33.88,8,13.552,284.592,19/01/2019,20:29,Ewallet,271.04,4.761904762,13.552,10,20
869-11-3082,B,Dubai,Member,Male,Health and beauty,96.16,4,19.232,403.872,27/01/2019,20:03,Credit card,384.64,4.761904762,19.232,8,20
190-59-3964,B,Dubai,Member,Male,Food and beverages,47.16,5,11.79,247.59,03/02/2019,14:35,Credit card,235.8,4.761904762,11.79,6,14
366-43-6862,B,Dubai,Normal,Male,Electronic accessories,52.89,4,10.578,222.138,25/03/2019,16:32,Ewallet,211.56,4.761904762,10.578,7,16
186-43-8965,A,Abu Dhabi,Member,Female,Home and lifestyle,47.68,2,4.768,100.128,24/02/2019,10:10,Credit card,95.36,4.761904762,4.768,4,10
784-21-9238,C,Sharjah,Member,Male,Sports and travel,10.17,1,0.5085,10.6785,07/02/2019,14:15,Cash,10.17,4.761904762,0.5085,6,14
276-75-6884,A,Abu Dhabi,Normal,Female,Health and beauty,68.71,3,10.3065,216.4365,04/03/2019,10:05,Cash,206.13,4.761904762,10.3065,9,10
109-86-4363,B,Dubai,Member,Female,Sports and travel,60.08,7,21.028,441.588,14/02/2019,11:36,Credit card,420.56,4.761904762,21.028,4,11
569-76-2760,A,Abu Dhabi,Member,Female,Sports and travel,22.01,4,4.402,92.442,29/01/2019,18:15,Credit card,88.04,4.761904762,4.402,7,18
222-42-0244,B,Dubai,Member,Female,Health and beauty,72.11,9,32.4495,681.4395,28/01/2019,13:53,Credit card,648.99,4.761904762,32.4495,8,13
760-53-9233,A,Abu Dhabi,Member,Male,Fashion accessories,41.28,3,6.192,130.032,26/03/2019,18:37,Credit card,123.84,4.761904762,6.192,8,18
538-22-0304,C,Sharjah,Normal,Male,Electronic accessories,64.95,10,32.475,681.975,24/03/2019,18:27,Cash,649.5,4.761904762,32.475,5,18
416-17-9926,A,Abu Dhabi,Member,Female,Electronic accessories,74.22,10,37.11,779.31,01/01/2019,14:42,Credit card,742.2,4.761904762,37.11,4,14
237-44-6163,A,Abu Dhabi,Normal,Male,Electronic accessories,10.56,8,4.224,88.704,24/01/2019,17:43,Cash,84.48,4.761904762,4.224,8,17
636-17-0325,B,Dubai,Normal,Male,Health and beauty,62.57,4,12.514,262.794,25/02/2019,18:37,Cash,250.28,4.761904762,12.514,10,18
343-75-9322,B,Dubai,Member,Female,Sports and travel,11.85,8,4.74,99.54,09/01/2019,16:34,Cash,94.8,4.761904762,4.74,4,16
528-14-9470,A,Abu Dhabi,Member,Male,Health and beauty,91.3,1,4.565,95.865,14/02/2019,14:42,Ewallet,91.3,4.761904762,4.565,9,14
427-45-9297,B,Dubai,Member,Female,Home and lifestyle,40.73,7,14.2555,299.3655,12/03/2019,11:01,Ewallet,285.11,4.761904762,14.2555,5,11
807-34-3742,A,Abu Dhabi,Normal,Male,Fashion accessories,52.38,1,2.619,54.999,26/03/2019,19:44,Cash,52.38,4.761904762,2.619,6,19
288-62-1085,A,Abu Dhabi,Member,Male,Fashion accessories,38.54,5,9.635,202.335,09/01/2019,13:34,Ewallet,192.7,4.761904762,9.635,6,13
670-71-7306,B,Dubai,Normal,Male,Sports and travel,44.63,6,13.389,281.169,02/01/2019,20:08,Credit card,267.78,4.761904762,13.389,5,20
660-29-7083,C,Sharjah,Normal,Male,Electronic accessories,55.87,10,27.935,586.635,15/01/2019,15:01,Cash,558.7,4.761904762,27.935,6,15
271-77-8740,C,Sharjah,Member,Female,Sports and travel,29.22,6,8.766,184.086,01/01/2019,11:40,Ewallet,175.32,4.761904762,8.766,5,11
497-36-0989,A,Abu Dhabi,Normal,Male,Fashion accessories,51.94,3,7.791,163.611,15/02/2019,15:21,Cash,155.82,4.761904762,7.791,8,15
291-59-1384,B,Dubai,Normal,Male,Electronic accessories,60.3,1,3.015,63.315,28/02/2019,17:38,Cash,60.3,4.761904762,3.015,6,17
860-73-6466,A,Abu Dhabi,Member,Female,Sports and travel,39.47,2,3.947,82.887,02/03/2019,16:16,Credit card,78.94,4.761904762,3.947,5,16
549-23-9016,C,Sharjah,Member,Female,Food and beverages,14.87,2,1.487,31.227,13/02/2019,18:15,Credit card,29.74,4.761904762,1.487,9,18
896-34-0956,A,Abu Dhabi,Normal,Male,Fashion accessories,21.32,1,1.066,22.386,26/01/2019,12:43,Cash,21.32,4.761904762,1.066,6,12
804-38-3935,A,Abu Dhabi,Member,Male,Electronic accessories,93.78,3,14.067,295.407,30/01/2019,11:32,Credit card,281.34,4.761904762,14.067,6,11
585-90-0249,A,Abu Dhabi,Member,Male,Electronic accessories,73.26,1,3.663,76.923,27/01/2019,18:08,Ewallet,73.26,4.761904762,3.663,10,18
862-29-5914,C,Sharjah,Normal,Female,Sports and travel,22.38,1,1.119,23.499,30/01/2019,17:08,Credit card,22.38,4.761904762,1.119,9,17
845-94-6841,C,Sharjah,Member,Female,Food and beverages,72.88,9,32.796,688.716,08/01/2019,19:38,Cash,655.92,4.761904762,32.796,4,19
125-45-2293,A,Abu Dhabi,Normal,Female,Fashion accessories,99.1,6,29.73,624.33,19/01/2019,13:11,Cash,594.6,4.761904762,29.73,4,13
843-73-4724,A,Abu Dhabi,Normal,Male,Fashion accessories,74.1,1,3.705,77.805,25/01/2019,11:05,Cash,74.1,4.761904762,3.705,9,11
409-33-9708,A,Abu Dhabi,Normal,Female,Fashion accessories,98.48,2,9.848,206.808,19/02/2019,10:12,Ewallet,196.96,4.761904762,9.848,9,10
658-66-3967,C,Sharjah,Normal,Male,Health and beauty,53.19,7,18.6165,390.9465,14/01/2019,15:42,Ewallet,372.33,4.761904762,18.6165,5,15
866-70-2814,B,Dubai,Normal,Female,Electronic accessories,52.79,10,26.395,554.295,25/02/2019,11:58,Ewallet,527.9,4.761904762,26.395,10,11
160-22-2687,A,Abu Dhabi,Member,Female,Health and beauty,95.95,5,23.9875,503.7375,23/01/2019,14:21,Ewallet,479.75,4.761904762,23.9875,9,14
895-03-6665,B,Dubai,Normal,Female,Fashion accessories,36.51,9,16.4295,345.0195,16/02/2019,10:52,Cash,328.59,4.761904762,16.4295,4,10
770-42-8960,B,Dubai,Normal,Male,Food and beverages,21.12,8,8.448,177.408,01/01/2019,19:31,Cash,168.96,4.761904762,8.448,6,19
748-45-2862,A,Abu Dhabi,Member,Female,Home and lifestyle,28.31,4,5.662,118.902,07/03/2019,18:35,Cash,113.24,4.761904762,5.662,8,18
234-36-2483,B,Dubai,Normal,Male,Health and beauty,57.59,6,17.277,362.817,15/02/2019,13:51,Cash,345.54,4.761904762,17.277,5,13
316-66-3011,A,Abu Dhabi,Member,Female,Food and beverages,47.63,9,21.4335,450.1035,23/01/2019,12:35,Cash,428.67,4.761904762,21.4335,5,12
848-95-6252,C,Sharjah,Member,Female,Home and lifestyle,86.27,1,4.3135,90.5835,20/02/2019,13:24,Ewallet,86.27,4.761904762,4.3135,7,13
840-76-5966,A,Abu Dhabi,Member,Male,Sports and travel,12.76,2,1.276,26.796,08/01/2019,18:06,Ewallet,25.52,4.761904762,1.276,8,18
152-03-4217,B,Dubai,Normal,Female,Home and lifestyle,11.28,9,5.076,106.596,17/03/2019,11:55,Credit card,101.52,4.761904762,5.076,4,11
533-66-5566,B,Dubai,Normal,Female,Home and lifestyle,51.07,7,17.8745,375.3645,12/01/2019,11:42,Cash,357.49,4.761904762,17.8745,7,11
124-31-1458,A,Abu Dhabi,Member,Female,Electronic accessories,79.59,3,11.9385,250.7085,08/01/2019,14:30,Cash,238.77,4.761904762,11.9385,7,14
176-78-1170,C,Sharjah,Member,Male,Health and beauty,33.81,3,5.0715,106.5015,26/01/2019,15:11,Ewallet,101.43,4.761904762,5.0715,7,15
361-59-0574,B,Dubai,Member,Male,Sports and travel,90.53,8,36.212,760.452,15/03/2019,14:48,Credit card,724.24,4.761904762,36.212,6,14
101-81-4070,C,Sharjah,Member,Female,Health and beauty,62.82,2,6.282,131.922,17/01/2019,12:36,Ewallet,125.64,4.761904762,6.282,5,12
631-34-1880,C,Sharjah,Member,Male,Food and beverages,24.31,3,3.6465,76.5765,08/01/2019,19:09,Credit card,72.93,4.761904762,3.6465,4,19
852-82-2749,A,Abu Dhabi,Normal,Male,Sports and travel,64.59,4,12.918,271.278,06/01/2019,13:35,Ewallet,258.36,4.761904762,12.918,9,13
873-14-6353,A,Abu Dhabi,Member,Male,Food and beverages,24.82,7,8.687,182.427,16/02/2019,10:33,Credit card,173.74,4.761904762,8.687,7,10
584-66-4073,C,Sharjah,Normal,Male,Fashion accessories,56.5,1,2.825,59.325,13/03/2019,15:45,Ewallet,56.5,4.761904762,2.825,10,15
544-55-9589,B,Dubai,Member,Female,Electronic accessories,21.43,10,10.715,225.015,28/01/2019,11:51,Cash,214.3,4.761904762,10.715,6,11
166-19-2553,A,Abu Dhabi,Member,Male,Sports and travel,89.06,6,26.718,561.078,18/01/2019,17:26,Cash,534.36,4.761904762,26.718,10,17
737-88-5876,A,Abu Dhabi,Member,Male,Home and lifestyle,23.29,4,4.658,97.818,19/03/2019,11:52,Credit card,93.16,4.761904762,4.658,6,11
154-87-7367,C,Sharjah,Normal,Male,Home and lifestyle,65.26,8,26.104,548.184,15/03/2019,14:04,Ewallet,522.08,4.761904762,26.104,6,14
885-56-0389,C,Sharjah,Member,Male,Fashion accessories,52.35,1,2.6175,54.9675,12/02/2019,17:49,Cash,52.35,4.761904762,2.6175,4,17
608-05-3804,B,Dubai,Member,Male,Electronic accessories,39.75,1,1.9875,41.7375,25/02/2019,20:19,Cash,39.75,4.761904762,1.9875,6,20
448-61-3783,A,Abu Dhabi,Normal,Female,Electronic accessories,90.02,8,36.008,756.168,21/03/2019,16:08,Credit card,720.16,4.761904762,36.008,4,16
761-49-0439,B,Dubai,Member,Female,Electronic accessories,12.1,8,4.84,101.64,19/01/2019,10:17,Ewallet,96.8,4.761904762,4.84,9,10
490-95-0021,B,Dubai,Member,Female,Food and beverages,33.21,10,16.605,348.705,08/01/2019,14:25,Ewallet,332.1,4.761904762,16.605,6,14
115-38-7388,C,Sharjah,Member,Female,Fashion accessories,10.18,8,4.072,85.512,30/03/2019,12:51,Credit card,81.44,4.761904762,4.072,10,12
311-13-6971,B,Dubai,Member,Male,Sports and travel,31.99,10,15.995,335.895,20/02/2019,15:18,Credit card,319.9,4.761904762,15.995,10,15
291-55-6563,A,Abu Dhabi,Member,Female,Home and lifestyle,34.42,6,10.326,216.846,30/03/2019,12:45,Ewallet,206.52,4.761904762,10.326,8,12
548-48-3156,A,Abu Dhabi,Member,Female,Food and beverages,83.34,2,8.334,175.014,19/03/2019,13:37,Cash,166.68,4.761904762,8.334,8,13
460-93-5834,A,Abu Dhabi,Normal,Male,Sports and travel,45.58,7,15.953,335.013,13/01/2019,10:03,Cash,319.06,4.761904762,15.953,5,10
325-89-4209,A,Abu Dhabi,Member,Male,Food and beverages,87.9,1,4.395,92.295,05/02/2019,19:42,Ewallet,87.9,4.761904762,4.395,7,19
884-80-6021,A,Abu Dhabi,Member,Female,Electronic accessories,73.47,10,36.735,771.435,23/03/2019,13:14,Ewallet,734.7,4.761904762,36.735,10,13
137-74-8729,C,Sharjah,Normal,Female,Fashion accessories,12.19,8,4.876,102.396,13/03/2019,12:47,Ewallet,97.52,4.761904762,4.876,7,12
880-46-5796,A,Abu Dhabi,Member,Male,Sports and travel,76.92,10,38.46,807.66,17/03/2019,19:53,Ewallet,769.2,4.761904762,38.46,6,19
389-70-2397,C,Sharjah,Normal,Female,Health and beauty,83.66,5,20.915,439.215,21/02/2019,10:26,Cash,418.3,4.761904762,20.915,7,10
